duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,popularity_class,energy_loudness,energy_valence,loudness_valence,danceability_energy,acousticness_speechiness,instr_speech_ratio,duration_per_bpm,vocal_intensity,energy_danceability_ratio
199346,0.588,0.822,-8.32,0.0328,4.53e-05,0.302,0.0635,0.391,139.994,1,-6.83904,0.321402,-3.25312,0.48333599999999993,1.4858400000000003e-06,9.204510819871988,1423.961026901153,-0.272896,1.3979354092617473
188712,0.664,0.263,-7.988,0.0274,0.814,0.0,0.0817,0.371,96.214,3,-2.1008440000000004,0.09757300000000001,-2.9635480000000003,0.174632,0.0223036,0.0,1961.3777620720477,-0.21887120000000002,0.39607837231367
248453,0.426,0.748,-5.071,0.0361,0.204,0.0,0.109,0.586,121.854,2,-3.7931079999999997,0.438328,-2.9716059999999995,0.318648,0.007364399999999999,0.0,2038.9400430022815,-0.18306309999999998,1.7558273279969954
114211,0.539,0.621,-7.281,0.0259,0.834,0.922,0.256,0.696,106.14,4,-4.521501,0.432216,-5.067576,0.33471900000000004,0.021600599999999998,35.58471632574296,1076.041077821745,-0.1885779,1.1521122057104691
30080,0.599,0.28,-14.787,0.0843,0.796,0.00751,0.0634,0.564,119.539,2,-4.14036,0.15792,-8.339868,0.16772,0.0671028,0.08907602894081366,251.63335815089636,-1.2465441000000002,0.46743793926645644
120000,0.767,0.537,-7.783,0.116,0.595,0.0,0.0862,0.632,87.497,4,-4.179471,0.339384,-4.918856,0.41187900000000005,0.06902,0.0,1371.4755934489183,-0.9028280000000001,0.7001212500488913
256068,0.515,0.974,-3.716,0.0865,4.3e-06,3.3e-06,0.048,0.191,135.949,4,-3.619384,0.186034,-0.709756,0.50161,3.7195e-07,3.814587908912265e-05,1883.5592759049348,-0.321434,1.891225413098775
230476,0.59,0.811,-7.518,0.0343,0.00142,0.544,0.145,0.151,125.98,3,-6.097098,0.122461,-1.1352179999999998,0.47849,4.8706e-05,15.855435733022443,1829.4649944435623,-0.25786739999999997,1.3745529736784126
194658,0.853,0.838,-4.429,0.0329,0.0162,0.0,0.06,0.895,130.07,2,-3.7115020000000003,0.75001,-3.9639550000000003,0.714814,0.00053298,0.0,1496.5633889444146,-0.1457141,0.9824034888219365
214120,0.771,0.503,-8.19,0.0656,0.691,0.0,0.675,0.875,127.905,2,-4.1195699999999995,0.440125,-7.16625,0.387813,0.0453296,0.0,1674.0549626676047,-0.537264,0.6523910195717306
183426,0.445,0.362,-8.871,0.0501,0.985,0.0385,0.122,0.308,115.115,1,-3.211302,0.111496,-2.732268,0.16109,0.0493485,0.7683097186190381,1593.4152803718023,-0.44443710000000003,0.8134648659580683
165333,0.669,0.444,-8.021,0.0453,0.412,0.0,0.349,0.586,139.031,4,-3.5613240000000004,0.26018399999999997,-4.700306,0.297036,0.0186636,0.0,1189.1808301745652,-0.36335130000000004,0.6636672097577017
297453,0.564,0.912,-6.055,0.0411,0.0661,0.000669,0.672,0.724,128.219,2,-5.5221599999999995,0.660288,-4.38382,0.5143679999999999,0.0027167100000000002,0.016273412794940403,2319.88238872554,-0.24886049999999998,1.6169926065140692
205680,0.571,0.481,-7.179,0.0444,0.697,0.0,0.089,0.0807,113.753,4,-3.453099,0.038816699999999996,-0.5793453,0.274651,0.0309468,0.0,1808.128137279896,-0.3187476,0.8423670338522969
209160,0.627,0.858,-2.824,0.386,0.263,0.0,0.21,0.342,92.523,1,-2.422992,0.29343600000000003,-0.965808,0.5379659999999999,0.10151800000000001,0.0,2260.627087318829,-1.090064,1.3683992280824868
156493,0.575,0.482,-12.705,0.0454,0.488,0.0,0.171,0.85,127.631,4,-6.12381,0.40969999999999995,-10.799249999999999,0.27714999999999995,0.0221552,0.0,1226.1362835047912,-0.5768070000000001,0.8382462913688459
208200,0.621,0.818,-6.795,0.0327,0.0831,0.0,0.31,0.849,138.495,2,-5.55831,0.6944819999999999,-5.768955,0.5079779999999999,0.0027173699999999998,0.0,1503.303368352648,-0.2221965,1.3172090626559958
98332,0.292,0.979,-4.857,0.125,9.3e-06,0.676,0.371,0.269,107.502,1,-4.755003,0.263351,-1.3065330000000002,0.28586799999999996,1.1625e-06,5.4075673946084315,914.6992614090901,-0.607125,3.3526249101058183
159960,0.441,0.635,-8.318,0.0385,0.109,0.0,0.126,0.479,121.745,3,-5.28193,0.304165,-3.9843219999999997,0.280035,0.0041965,0.0,1313.8937944063412,-0.320243,1.4398766467880546
171066,0.719,0.496,-4.733,0.0337,0.205,0.0,0.0799,0.752,101.969,3,-2.347568,0.372992,-3.5592159999999997,0.356624,0.0069085,0.0,1677.6275142445254,-0.15950209999999998,0.6898374153349746
169784,0.766,0.865,-4.172,0.0497,0.0867,0.0,0.138,0.655,116.007,1,-3.60878,0.566575,-2.73266,0.66259,0.00430899,0.0,1463.5668537243441,-0.2073484,1.1292280779624286
286912,0.611,0.331,-13.519,0.377,0.949,0.0,0.0954,0.522,148.47,3,-4.474789,0.17278200000000002,-7.0569180000000005,0.202241,0.357773,0.0,1932.4577355694753,-5.096663,0.5417259946645718
211739,0.544,0.573,-5.694,0.0356,0.0958,0.0,0.104,0.233,122.977,1,-3.2626619999999997,0.133509,-1.326702,0.311712,0.00341048,0.0,1721.7772428990786,-0.2027064,1.0532894615907795
126640,0.638,0.058,-25.243,0.0388,0.928,0.079,0.113,0.126,140.964,4,-1.464094,0.007308,-3.180618,0.037004,0.0360064,2.0355578459160006,898.3854033653982,-0.9794284,0.09090766602404352
175400,0.715,0.404,-9.706,0.0262,0.583,0.0,0.115,0.709,104.438,1,-3.921224,0.286436,-6.8815539999999995,0.28886,0.0152746,0.0,1679.4653287117715,-0.2542972,0.5650270625585657
183973,0.636,0.884,-4.743,0.0584,0.0142,0.0,0.253,0.446,109.16,4,-4.192812,0.394264,-2.115378,0.5622240000000001,0.0008292800000000001,0.0,1685.3517772077685,-0.27699120000000005,1.3899152529048286
192444,0.727,0.527,-16.906,0.0338,0.148,1.21e-05,0.0801,0.969,138.854,2,-8.909462,0.510663,-16.381914,0.383129,0.005002399999999999,0.00035788228334812183,1385.9449493712818,-0.5714227999999999,0.7248868653801187
73886,0.0,0.475,-21.019,0.0,0.914,0.851,0.315,0.0,0.0,2,-9.984024999999999,0.0,-0.0,0.0,0.0,85099.99999999999,inf,-0.0,47499.99999999999
267862,0.574,0.34,-10.104,0.0288,0.861,1e-05,0.0986,0.253,98.027,3,-3.43536,0.08602000000000001,-2.5563119999999997,0.19516,0.024796799999999997,0.00034710170079833396,2732.53287359605,-0.29099519999999995,0.5923241755370117
116621,0.251,0.00901,-28.152,0.0482,0.986,0.942,0.105,0.259,66.852,1,-0.25364952,0.0023335900000000004,-7.291368,0.00226151,0.0475252,19.539514623522088,1744.4653862262908,-1.3569264,0.03589498426357516
237133,0.481,0.974,-7.388,0.0842,2.2e-05,0.513,0.3,0.216,120.128,1,-7.195912,0.210384,-1.595808,0.46849399999999997,1.8523999999999998e-06,6.091913074456716,1974.0027304208843,-0.6220696,2.0249059271117025
356285,0.52,0.344,-10.132,0.0243,0.0173,0.00467,0.0856,0.0825,77.968,3,-3.4854079999999996,0.02838,-0.83589,0.17887999999999998,0.00042039,0.1921020156314274,4569.631130720295,-0.24620759999999997,0.6615257398896175
258000,0.766,0.572,-10.182,0.0433,0.0202,0.0146,0.0554,0.231,119.952,4,-5.824104,0.132132,-2.3520420000000004,0.438152,0.00087466,0.3371045947818056,2150.860344137655,-0.4408806,0.746726544039895
331400,0.571,0.802,-7.201,0.0391,0.28,6.43e-05,0.0497,0.596,85.97,4,-5.775202,0.47799200000000003,-4.291796,0.45794199999999996,0.010948000000000001,0.001644080797749936,3854.833081307433,-0.2815591,1.4045288173587156
78577,0.171,0.974,-7.861,0.116,3.22e-05,0.802,0.064,0.0359,120.845,1,-7.656613999999999,0.0349666,-0.2822099,0.166554,3.7352e-06,6.913197138177743,650.2296330009516,-0.911876,5.6955733582831405
193680,0.219,0.298,-11.52,0.0313,0.944,0.254,0.094,0.154,79.136,4,-3.4329599999999996,0.045891999999999995,-1.7740799999999999,0.065262,0.0295472,8.11242414564037,2447.432268499798,-0.360576,1.3606684626272771
83906,0.306,0.826,-9.074,0.0642,1.67e-06,0.96,0.0697,0.431,102.706,1,-7.495124,0.356006,-3.910894,0.252756,1.07214e-07,14.950942220837877,816.9532451852862,-0.5825507999999999,2.699258194176661
268146,0.652,0.828,-7.433,0.387,0.164,0.0,0.127,0.434,148.027,3,-6.154523999999999,0.359352,-3.2259219999999997,0.539856,0.06346800000000001,0.0,1811.4668269977776,-2.876571,1.2699191730188186
161854,0.631,0.716,-3.505,0.434,0.0285,3.26e-06,0.127,0.232,81.432,2,-2.5095799999999997,0.166112,-0.81316,0.451796,0.012369,7.51134766480035e-06,1987.5970134590823,-1.52117,1.1346888321896642
218322,0.505,0.73,-4.907,0.0539,0.595,8.03e-06,0.104,0.208,155.004,3,-3.58211,0.15184,-1.020656,0.36865,0.0320705,0.00014895195696531253,1408.4926840597664,-0.26448730000000004,1.4455159303776164
231723,0.538,0.557,-8.678,0.0914,0.262,0.914,0.102,0.506,131.03,4,-4.833646000000001,0.28184200000000004,-4.391068000000001,0.29966600000000004,0.0239468,9.998906027786896,1768.4728688086698,-0.7931692,1.035296741696251
157400,0.499,0.059,-20.969,0.0546,0.995,0.89,0.0889,0.171,82.472,1,-1.237171,0.010089,-3.5856990000000004,0.029441,0.054327,16.297381431972166,1908.526530216316,-1.1449074000000001,0.11823410352497946
156200,0.808,0.83,-3.995,0.0283,0.613,0.0112,0.198,0.909,102.8,4,-3.3158499999999997,0.75447,-3.6314550000000003,0.67064,0.0173479,0.3956199222889439,1519.455252918288,-0.11305849999999999,1.0272150097152262
144253,0.64,0.902,-3.943,0.0365,0.0356,0.000467,0.241,0.941,127.019,1,-3.5565860000000002,0.8487819999999999,-3.7103629999999996,0.57728,0.0012993999999999998,0.012791016159956177,1135.6804887457781,-0.1439195,1.4093529788597055
178120,0.601,0.914,-4.324,0.193,0.00835,0.0,0.2,0.343,129.969,2,-3.952136,0.31350200000000006,-1.4831320000000001,0.549314,0.00161155,0.0,1370.4806530788112,-0.8345319999999999,1.52077336483586
204331,0.673,0.871,-8.618,0.0438,0.00049,0.00568,0.348,0.391,140.022,1,-7.506278,0.340561,-3.369638,0.586183,2.1462e-05,0.12965076466560146,1459.277827769922,-0.3774684,1.2941858219045779
289756,0.396,0.398,-6.15,0.0412,0.88,0.0,0.203,0.305,89.017,3,-2.4477,0.12139,-1.87575,0.15760800000000003,0.036256000000000004,0.0,3255.0636395295282,-0.25338,1.0050251256281406
239626,0.721,0.833,-7.469,0.0777,0.122,0.000115,0.135,0.549,100.005,4,-6.221677,0.45731700000000003,-4.100481,0.6005929999999999,0.0094794,0.001479861021747523,2396.1401929903504,-0.5803413000000001,1.1553237819170332
246573,0.504,0.83,-5.68,0.0716,0.201,0.0,0.988,0.599,131.546,3,-4.7143999999999995,0.49716999999999995,-3.4023199999999996,0.41831999999999997,0.014391600000000001,0.0,1874.4241558086146,-0.40668799999999994,1.6467927223666197
206586,0.476,0.659,-4.898,0.0251,0.104,0.0,0.232,0.492,176.018,4,-3.227782,0.324228,-2.4098159999999997,0.313684,0.0026104,0.0,1173.664057085071,-0.1229398,1.384424696960148
256920,0.605,0.987,-2.413,0.258,0.39,0.00132,0.117,0.111,142.838,2,-2.3816309999999996,0.109557,-0.267843,0.597135,0.10062,0.005116080772063098,1798.6810232571165,-0.6225539999999999,1.6313779937521695
251120,0.446,0.844,-2.5,0.0437,0.276,0.0,0.12,0.603,205.637,2,-2.11,0.5089319999999999,-1.5074999999999998,0.376424,0.012061200000000001,0.0,1221.1810131445216,-0.10925000000000001,1.8923342525952331
218973,0.279,0.0768,-24.234,0.0491,0.957,1.42e-06,0.0713,0.223,87.943,2,-1.8611712,0.0171264,-5.4041820000000005,0.0214272,0.046988699999999994,2.8914681327631847e-05,2489.9423490215254,-1.1898894,0.27525895129206834
263826,0.853,0.599,-4.756,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,4,-2.848844,0.504957,-4.009308,0.5109469999999999,0.000137274,0.000192897105327171,2198.6782562316134,-0.1954716,0.7022192002438424
240000,0.737,0.888,-6.457,0.0585,0.00267,0.303,0.152,0.299,130.004,1,-5.733816,0.26551199999999997,-1.9306429999999999,0.654456,0.000156195,5.178601948384891,1846.0970431679027,-0.37773450000000003,1.2048683192901046
120986,0.694,0.923,-1.077,0.0793,0.153,0.0,0.0582,0.676,119.097,4,-0.994071,0.6239480000000001,-0.728052,0.640562,0.012132899999999999,0.0,1015.861020848552,-0.0854061,1.32995201798245
239440,0.593,0.642,-7.284,0.0299,0.313,0.000582,0.0804,0.736,76.403,4,-4.676328,0.472512,-5.361024,0.380706,0.0093587,0.01945837512537613,3133.9083543839897,-0.2177916,1.0826124348661912
303464,0.353,0.526,-15.455,0.0675,0.521,0.416,0.108,0.148,74.658,1,-8.129330000000001,0.077848,-2.28734,0.185678,0.035167500000000004,6.162050066656791,4064.721798065847,-1.0432125,1.49004277499221
251146,0.536,0.72,-5.879,0.0508,0.0234,1.44e-06,0.537,0.395,90.526,3,-4.23288,0.2844,-2.322205,0.38592,0.0011887199999999999,2.8340877779964572e-05,2774.296887082164,-0.29865319999999995,1.3432585212962445
219600,0.831,0.777,-4.456,0.174,0.356,0.0,0.0796,0.598,95.973,4,-3.4623120000000003,0.464646,-2.664688,0.645687,0.06194399999999999,0.0,2288.143540370729,-0.775344,0.935006798955488
280797,0.312,0.523,-8.137,0.0372,0.159,7.72e-05,0.0931,0.181,89.976,4,-4.255651,0.094663,-1.4727970000000001,0.16317600000000002,0.0059148,0.0020747110991668908,3120.7988797012536,-0.3026964,1.6762283260151918
243408,0.663,0.872,-5.162,0.0692,0.0221,8.37e-05,0.0806,0.585,97.0,1,-4.501264,0.51012,-3.01977,0.578136,0.00152932,0.0012093628088426529,2509.360824742268,-0.3572104,1.315213948507564
273576,0.62,0.586,-10.24,0.04,0.269,0.000585,0.184,0.345,99.99,3,-6.00064,0.20216999999999996,-3.5328,0.36332,0.01076,0.014621344663834041,2736.033603360336,-0.4096,0.9451460460315156
125440,0.534,0.559,-10.264,0.0682,0.63,0.0,0.362,0.868,147.101,2,-5.737576,0.48521200000000003,-8.909151999999999,0.29850600000000005,0.042966,0.0,852.7474320364919,-0.7000047999999999,1.0467968764629878
184800,0.806,0.491,-7.053,0.0479,0.329,4.16e-06,0.189,0.847,100.001,3,-3.4630229999999997,0.415877,-5.973891,0.39574600000000004,0.0157591,8.682947192652891e-05,1847.981520184798,-0.3378387,0.6091735834542996
179866,0.393,0.397,-9.2,0.0352,0.8,3.79e-06,0.0951,0.31,131.294,1,-3.6524,0.12307,-2.852,0.15602100000000002,0.028160000000000004,0.00010763987503550127,1369.9483601687814,-0.32384,1.0101524134245947
441680,0.316,0.457,-9.534,0.0434,0.627,0.664,0.0812,0.105,137.354,1,-4.357038,0.047985,-1.0010700000000001,0.144412,0.0272118,15.29601474314674,3215.6325989778234,-0.4137756,1.4461567671909117
228910,0.62,0.219,-15.542,0.0358,0.829,0.0,0.0791,0.267,123.793,3,-3.403698,0.058473000000000004,-4.149714,0.13578,0.0296782,0.0,1849.1352499737463,-0.5564036,0.35322010935307496
69000,0.635,0.393,-10.889,0.0394,0.652,0.0,0.0845,0.97,107.172,1,-4.279377,0.38121,-10.56233,0.24955500000000003,0.025688799999999998,0.0,643.8248796327399,-0.4290265999999999,0.6188878915292673
160173,0.504,0.524,-8.036,0.0745,0.821,4.24e-06,0.0633,0.764,111.388,1,-4.210864,0.400336,-6.139504,0.264096,0.0611645,5.69051134075963e-05,1437.973569863899,-0.5986819999999999,1.0396619114700107
218733,0.566,0.825,-4.245,0.0416,0.00308,0.0,0.0779,0.609,160.003,1,-3.502125,0.502425,-2.585205,0.4669499999999999,0.00012812799999999998,0.0,1367.055617707168,-0.176592,1.457571420999629
286106,0.718,0.543,-11.238,0.0372,0.0606,0.0988,0.0646,0.37,115.522,4,-6.102234,0.20091,-4.15806,0.389874,0.0022543199999999998,2.655200214995969,2476.636484825401,-0.41805359999999997,0.7562568766451722
308800,0.482,0.736,-5.581,0.0422,0.022,0.11,0.0892,0.0624,150.003,1,-4.107616,0.0459264,-0.3482544,0.35475199999999996,0.0009284,2.6060175313906653,2058.6254941567836,-0.23551820000000004,1.5269392751187734
259050,0.543,0.939,-5.299,0.0611,0.0958,0.000287,0.396,0.659,150.992,3,-4.975761,0.618801,-3.4920410000000004,0.509877,0.00585338,0.004696449026345933,1715.6538094733496,-0.3237689,1.7292499217325648
128345,0.808,0.316,-14.883,0.0847,0.434,0.746,0.0797,0.315,96.393,2,-4.703028,0.09954,-4.688145,0.255328,0.036759799999999995,8.806516349899658,1331.4763520172626,-1.2605901,0.39108426875905
310840,0.335,0.982,-7.335,0.0963,2.82e-05,0.00542,0.0582,0.0496,122.413,1,-7.20297,0.0487072,-0.363816,0.32897000000000004,2.71566e-06,0.05627660679057212,2539.2727896546935,-0.7063605,2.9312557834094504
446586,0.714,0.951,-4.574,0.0526,0.000561,0.762,0.56,0.123,118.891,1,-4.349874,0.116973,-0.5626019999999999,0.6790139999999999,2.95086e-05,14.483938414750046,3756.2641411040363,-0.24059239999999998,1.3319141188498762
171180,0.727,0.627,-6.718,0.187,0.143,0.0025,0.137,0.266,139.936,3,-4.212186,0.166782,-1.786988,0.455829,0.026740999999999997,0.013368269076519971,1223.2734964555225,-1.2562659999999999,0.8624365552055681
187986,0.694,0.664,-9.197,0.0297,0.0196,4.49e-05,0.0914,0.812,122.371,2,-6.106808,0.5391680000000001,-7.467964,0.460816,0.00058212,0.0015112756647593403,1536.1973016482664,-0.2731509,0.9567585481477214
220883,0.654,0.797,-5.68,0.0318,0.3,1.92e-06,0.0556,0.752,123.026,2,-4.52696,0.599344,-4.27136,0.5212380000000001,0.00954,6.0358377868594766e-05,1795.4172288784484,-0.180624,1.2186358006758307
207085,0.55,0.919,-5.129,0.0448,0.0379,0.582,0.0841,0.339,174.991,1,-4.713551,0.311541,-1.738731,0.5054500000000001,0.0016979200000000001,12.988172282972549,1183.4037179054922,-0.2297792,1.6708787112961583
271457,0.564,0.62,-7.976,0.0399,0.0443,0.0133,0.0798,0.487,180.008,1,-4.94512,0.30194,-3.884312,0.34968,0.0017675699999999998,0.33324981207717363,1508.0274210035109,-0.3182424,1.0992712895161436
290320,0.322,0.968,-4.983,0.0864,1.03e-06,0.765,0.308,0.0366,130.273,2,-4.823543999999999,0.035428799999999996,-0.18237779999999998,0.311696,8.899200000000001e-08,8.853141997454,2228.550812524468,-0.4305312,3.006117822427875
186656,0.403,0.855,-7.222,0.0565,4.84e-05,0.963,0.323,0.349,165.056,2,-6.17481,0.29839499999999997,-2.5204779999999998,0.344565,2.7346e-06,17.041231640417625,1130.8646762310973,-0.40804300000000004,2.121535445770576
189120,0.601,0.757,-3.341,0.028,0.0139,8.85e-05,0.0727,0.462,82.001,4,-2.529137,0.34973400000000004,-1.5435420000000002,0.454957,0.0003892,0.003159585862192074,2306.313337642224,-0.093548,1.2595464301758708
223821,0.433,0.952,-3.233,0.0528,0.00416,0.000995,0.0351,0.409,175.899,4,-3.077816,0.38936799999999994,-1.322297,0.41221599999999997,0.00021964799999999997,0.018841128574133687,1272.4404345675644,-0.1707024,2.198563543567123
150047,0.501,0.694,-9.289,0.148,0.977,0.00304,0.946,0.811,115.983,2,-6.446565999999999,0.562834,-7.533379,0.347694,0.144596,0.020539152759948654,1293.6982143934886,-1.3747719999999999,1.3852018921778009
196440,0.737,0.905,-7.21,0.0501,0.25,0.0,0.0472,0.96,145.02,3,-6.52505,0.8688,-6.9216,0.666985,0.012525,0.0,1354.5717832023167,-0.361221,1.2279344920693072
213093,0.442,0.746,-5.883,0.0335,0.0074,0.0,0.0996,0.415,126.035,1,-4.388718,0.30959,-2.441445,0.329732,0.0002479,0.0,1690.744634426945,-0.19708050000000002,1.687744621162417
208200,0.733,0.678,-6.745,0.0326,0.0138,0.0,0.168,0.938,114.004,3,-4.573110000000001,0.635964,-6.32681,0.496974,0.00044987999999999994,0.0,1826.2517104662993,-0.21988699999999997,0.9249532748530035
199313,0.469,0.794,-6.774,0.0362,0.626,1.48e-06,0.957,0.69,85.828,3,-5.378556000000001,0.54786,-4.67406,0.372386,0.022661200000000003,4.0872687103010215e-05,2322.2374982523183,-0.24521880000000001,1.6929276561267352
190373,0.425,0.489,-9.063,0.0268,0.0162,0.000111,0.106,0.497,96.777,4,-4.431807,0.243033,-4.504311,0.20782499999999998,0.00043416,0.004140246176799702,1967.1306198786901,-0.24288840000000003,1.1505611632667467
384000,0.653,0.593,-6.498,0.0323,0.0436,0.0,0.309,0.336,106.92,2,-3.853314,0.199248,-2.1833280000000004,0.387229,0.00140828,0.0,3591.4702581369247,-0.20988540000000003,0.9081024792882192
175386,0.645,0.285,-12.609,0.225,0.93,1.5e-05,0.147,0.727,127.952,2,-3.593565,0.207195,-9.166743,0.183825,0.20925000000000002,6.66637038353851e-05,1370.7171439289734,-2.837025,0.4418536146726407
192600,0.641,0.73,-6.976,0.0862,0.185,2.27e-05,0.0683,0.622,132.079,3,-5.09248,0.45405999999999996,-4.339072,0.46793,0.015947,0.00026331052082125044,1458.2181875998454,-0.6013312,1.1388277873980126
184741,0.565,0.953,-5.114,0.118,0.00182,0.0,0.342,0.622,75.075,3,-4.873641999999999,0.592766,-3.180908,0.538445,0.00021475999999999998,0.0,2460.752580752581,-0.603452,1.6866958106936163
151400,0.47,0.194,-10.339,0.0404,0.9,0.0,0.167,0.788,102.158,1,-2.005766,0.152872,-8.147132000000001,0.09118,0.036359999999999996,0.0,1482.0180504708392,-0.4176956,0.4127571753792473
182080,0.342,0.933,-4.064,0.116,0.00173,6.44e-05,0.0898,0.557,171.099,2,-3.7917120000000004,0.5196810000000001,-2.2636480000000003,0.31908600000000004,0.00020068,0.0005551245582277389,1064.179217879707,-0.471424,2.727990409637145
177600,0.452,0.908,-2.768,0.0395,0.0404,0.171,0.259,0.173,150.144,2,-2.513344,0.157084,-0.47886399999999996,0.410416,0.0015957999999999999,4.328018223234624,1182.8644501278773,-0.10933599999999999,2.0088051149310857
152920,0.714,0.131,-21.958,0.0556,0.975,0.904,0.354,0.685,113.032,4,-2.8764979999999998,0.08973500000000001,-15.04123,0.093534,0.054209999999999994,16.25606905232872,1352.8912166466134,-1.2208647999999998,0.1834708197364183
192558,0.629,0.716,-7.195,0.0342,0.0612,0.927,0.0891,0.485,85.952,1,-5.15162,0.34725999999999996,-3.489575,0.450364,0.00209304,27.09733995907629,2240.296909903202,-0.246069,1.1382966884469246
363826,0.689,0.689,-9.818,0.0583,0.0108,0.883,0.273,0.682,124.011,1,-6.764601999999999,0.469898,-6.695876,0.47472099999999995,0.00062964,15.143200137197736,2933.8203869011622,-0.5723893999999999,0.9999854864225484
171480,0.633,0.643,-7.865,0.0308,0.0302,2.64e-05,0.325,0.747,113.687,2,-5.057195,0.480321,-5.875155,0.407019,0.0009301600000000001,0.0008568646543330088,1508.3518784029836,-0.242242,1.0157817412047203
300000,0.0,0.00593,-25.195,0.0,0.908,0.973,0.96,0.0,0.0,2,-0.14940635000000002,0.0,-0.0,0.0,0.0,97299.99999999999,inf,-0.0,593.0
201146,0.733,0.282,-17.764,0.0381,0.0487,0.0139,0.0834,0.92,132.04,1,-5.009447999999999,0.25944,-16.34288,0.20670599999999997,0.0018554700000000001,0.3647336657045394,1523.3717055437746,-0.6768084,0.3847150789211607
172666,0.462,0.249,-11.471,0.0264,0.664,0.0,0.135,0.512,86.396,1,-2.856279,0.127488,-5.873152,0.115038,0.0175296,0.0,1998.5415991481086,-0.3028344,0.5389493733901863
369977,0.819,0.606,-9.579,0.055,0.0162,0.839,0.0743,0.957,120.997,2,-5.804874,0.579942,-9.167103000000001,0.496314,0.000891,15.251772405017268,3057.736968685174,-0.526845,0.7399177055225211
228373,0.461,0.593,-4.954,0.0356,0.17,0.0,0.307,0.175,134.17,4,-2.9377219999999995,0.10377499999999999,-0.8669499999999999,0.273373,0.006052,0.0,1702.1167175970786,-0.1763624,1.2863061538795253
204586,0.656,0.956,-5.647,0.0536,0.0784,0.0247,0.0923,0.831,133.713,4,-5.398532,0.7944359999999999,-4.692657,0.627136,0.00420224,0.4607349375116582,1530.0382161794291,-0.30267920000000004,1.4572948583100866
91014,0.788,0.671,-5.562,0.037,0.583,0.000422,0.0737,0.82,139.813,4,-3.7321020000000003,0.55022,-4.56084,0.5287480000000001,0.021570999999999996,0.011402323696298297,650.9695092731006,-0.205794,0.8515120366492812
212493,0.464,0.688,-5.352,0.0298,0.00149,3.85e-06,0.169,0.228,137.882,4,-3.682176,0.156864,-1.220256,0.319232,4.4402e-05,0.00012915129151291514,1541.1221189132737,-0.1594896,1.4827266653735909
343933,0.345,0.879,-5.602,0.0966,0.486,0.000761,0.113,0.429,116.698,2,-4.924158,0.377091,-2.403258,0.303255,0.0469476,0.007877031363212918,2947.2056076368062,-0.5411532000000001,2.5477522390655345
269053,0.635,0.875,-6.818,0.0723,0.0247,0.00836,0.0794,0.541,157.251,2,-5.96575,0.47337500000000005,-3.688538,0.555625,0.00178581,0.11561333148942055,1710.9779906010135,-0.4929414,1.3779310562038394
170363,0.821,0.448,-4.33,0.0468,0.296,3.26e-06,0.0683,0.45,105.006,4,-1.93984,0.2016,-1.9485000000000001,0.36780799999999997,0.0138528,6.964323862422559e-05,1622.4120526446109,-0.20264400000000002,0.5456693584731003
224306,0.396,0.543,-10.411,0.031,0.0519,0.288,0.077,0.29,87.017,2,-5.653173,0.15747,-3.0191899999999996,0.21502800000000002,0.0016089000000000001,9.28732666881651,2577.726191433858,-0.322741,1.37117749551779
309063,0.624,0.907,-8.899,0.0508,8.05e-05,0.478,0.266,0.603,159.892,1,-8.071392999999999,0.546921,-5.366096999999999,0.565968,4.0894e-06,9.40759692973824,1932.948490230906,-0.45206919999999995,1.4535023477187867
153053,0.54,0.623,-6.795,0.072,0.661,0.0,0.205,0.617,116.705,2,-4.2332849999999995,0.384391,-4.192515,0.33642,0.047591999999999995,0.0,1311.4519515016495,-0.48923999999999995,1.1536823392159405
138948,0.752,0.552,-6.47,0.0328,0.534,1.59e-05,0.114,0.888,118.04,2,-3.57144,0.49017600000000006,-5.74536,0.41510400000000003,0.0175152,0.00048460835111246563,1177.1263978312436,-0.21221600000000002,0.7340327921171262
315000,0.393,0.876,-11.533,0.0456,0.149,0.82,0.187,0.346,127.994,1,-10.102908,0.303096,-3.9904179999999996,0.344268,0.0067944,17.97851348388511,2461.0528618528992,-0.5259048,2.2289509172794584
345443,0.223,0.666,-7.537,0.0443,0.00506,0.00431,0.327,0.0769,91.036,3,-5.019642,0.0512154,-0.5795952999999999,0.148518,0.00022415800000000002,0.09726923944933422,3794.5757722219782,-0.3338891,2.986413165328909
215149,0.695,0.923,-3.93,0.0522,0.0425,0.0469,0.116,0.551,108.014,4,-3.62739,0.508573,-2.16543,0.641485,0.0022185000000000004,0.8982953457192108,1991.8621660155166,-0.20514600000000002,1.3280384454899932
330520,0.568,0.832,-4.131,0.0453,0.00489,0.0,0.577,0.324,125.016,1,-3.436992,0.269568,-1.3384440000000002,0.47257599999999994,0.00022151700000000001,0.0,2643.8215908363727,-0.1871343,1.4647629443143608
177466,0.579,0.865,-6.198,0.0996,0.146,0.000371,0.237,0.921,162.963,1,-5.36127,0.7966650000000001,-5.7083580000000005,0.5008349999999999,0.014541599999999998,0.0037245256500351375,1088.9956615918952,-0.6173208,1.4939292931037462
148192,0.689,0.783,-5.148,0.0447,0.0654,0.237,0.147,0.756,129.955,4,-4.0308839999999995,0.591948,-3.891888,0.5394869999999999,0.0029233799999999997,5.300827555356744,1140.3331922588586,-0.23011559999999998,1.1364131144685856
