duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,popularity_class
300000,0,0.0,0.0333,0,-25.706,1,0.0,0.981,1.0,0.971,0.0,0.0,0,2
235026,0,0.739,0.853,9,-6.539,0,0.0296,0.0217,0.00357,0.057,0.652,123.509,4,4
296129,0,0.702,0.506,1,-12.369,0,0.0445,0.0524,0.0525,0.111,0.0739,123.99,4,3
160173,1,0.438,0.728,8,-7.105,1,0.0458,3.49e-05,0.57,0.0509,0.701,128.04,4,4
224184,1,0.649,0.468,6,-11.423,0,0.271,0.265,0.0,0.0921,0.47,131.925,4,3
169054,0,0.674,0.657,9,-8.367,1,0.051,0.557,0.0,0.162,0.643,172.065,4,4
127346,0,0.912,0.708,7,-4.743,1,0.042,0.0558,4.36e-05,0.0869,0.961,127.921,4,3
389038,0,0.825,0.595,0,-9.393,1,0.0669,0.00107,0.94,0.0578,0.0781,124.003,4,4
222266,0,0.399,0.961,4,-8.721,1,0.114,0.00418,0.000144,0.376,0.101,117.366,4,3
86717,0,0.644,0.562,1,-11.125,0,0.0394,0.648,0.837,0.123,0.384,154.999,4,2
172088,0,0.796,0.645,1,-6.302,1,0.0364,0.671,0.0,0.499,0.761,104.057,4,3
144545,0,0.618,0.725,5,-4.952,1,0.0479,0.255,0.0,0.424,0.242,88.982,4,4
212800,0,0.359,0.803,1,-4.999,1,0.0428,0.45,0.0,0.163,0.44,175.876,4,3
385714,0,0.308,0.901,2,-5.85,0,0.0607,0.000334,5.94e-05,0.0842,0.131,196.059,4,1
152813,0,0.569,0.394,4,-14.802,1,0.0296,0.343,0.0,0.408,0.847,118.777,4,2
78739,0,0.0,5.9e-05,3,-7.296,1,0.0,0.996,0.969,0.346,0.0,0.0,0,3
163008,0,0.677,0.68,1,-5.19,0,0.103,0.0616,4.49e-05,0.0812,0.473,189.954,4,4
295960,0,0.806,0.436,5,-9.877,1,0.0391,0.64,0.000218,0.108,0.706,97.036,4,3
247786,0,0.674,0.574,0,-9.326,1,0.0414,0.209,0.0,0.497,0.554,147.954,4,3
152774,0,0.656,0.31,8,-10.118,1,0.0808,0.971,0.468,0.131,0.197,77.012,4,1
215280,0,0.853,0.475,8,-11.592,0,0.122,0.0163,1.4e-06,0.0998,0.962,101.811,4,3
227435,1,0.607,0.836,10,-4.138,0,0.2,0.00258,0.0,0.342,0.727,99.006,4,1
131612,0,0.615,0.537,2,-5.925,1,0.0374,0.0056,0.063,0.167,0.676,154.951,4,2
155168,0,0.601,0.848,2,-6.469,1,0.0418,0.591,0.0,0.945,0.887,88.057,4,3
180706,0,0.618,0.643,4,-4.086,1,0.0297,0.569,0.0,0.443,0.722,128.992,4,3
179999,0,0.63,0.202,9,-19.051,1,0.0302,0.958,0.871,0.112,0.0969,121.965,4,1
230693,0,0.648,0.718,9,-7.765,0,0.0298,0.129,0.00156,0.112,0.785,96.017,4,4
180106,0,0.604,0.366,8,-13.767,1,0.0513,0.641,4.91e-05,0.0927,0.896,155.139,4,1
177777,0,0.63,0.454,0,-8.639,1,0.0333,0.214,0.0,0.434,0.204,135.037,4,4
144480,0,0.277,0.344,0,-11.713,1,0.0264,0.215,8.6e-06,0.185,0.241,89.643,3,1
210236,1,0.79,0.793,6,-6.544,1,0.121,0.393,0.0,0.138,0.496,141.046,4,4
198620,0,0.517,0.865,6,-4.246,0,0.11,0.00637,0.000493,0.112,0.107,173.91,4,4
179013,0,0.518,0.907,5,-3.732,1,0.0343,0.00221,1.15e-05,0.0838,0.961,140.982,4,4
220893,0,0.516,0.336,6,-12.105,1,0.187,0.68,0.0,0.314,0.77,161.747,4,2
312357,0,0.202,0.638,7,-6.781,0,0.0378,0.00483,0.884,0.0662,0.146,94.329,4,2
158638,0,0.87,0.566,5,-5.659,1,0.0461,0.157,0.0,0.0735,0.724,111.999,4,1
220093,0,0.532,0.325,5,-10.89,1,0.027,0.742,1.01e-05,0.104,0.234,133.984,4,2
288345,0,0.464,0.239,2,-10.822,1,0.0289,0.606,0.0,0.112,0.361,139.63,4,3
272716,0,0.516,0.763,9,-5.904,1,0.0461,0.0427,0.000578,0.0845,0.296,128.425,4,2
354375,0,0.669,0.918,0,-3.301,0,0.047,0.000981,0.0261,0.521,0.37,129.984,4,2
157169,0,0.571,0.772,6,-4.854,1,0.199,0.306,0.815,0.237,0.215,191.979,3,4
266586,0,0.471,0.626,1,-5.686,1,0.0279,0.139,0.0,0.0753,0.305,152.008,4,3
177613,0,0.661,0.937,4,-5.157,0,0.0979,0.322,1.04e-06,0.19,0.805,105.549,4,1
150234,0,0.661,0.905,6,-6.832,1,0.0521,0.00217,0.848,0.261,0.0873,128.054,4,1
223746,0,0.398,0.752,5,-5.165,0,0.0499,0.000339,0.000883,0.0597,0.475,160.039,3,2
99666,0,0.241,0.983,2,-4.974,1,0.125,7.03e-06,0.000767,0.0566,0.126,119.903,3,1
177764,0,0.596,0.85,9,-0.747,0,0.341,0.0546,2.05e-05,0.124,0.155,175.001,5,1
135262,0,0.565,0.778,8,-2.64,1,0.0507,0.156,0.0,0.214,0.758,165.15,4,2
296551,0,0.538,0.945,5,-3.593,0,0.285,0.000214,0.0522,0.254,0.189,175.986,4,1
313927,0,0.716,0.931,1,-4.05,0,0.209,0.000412,0.67,0.327,0.2,85.995,4,1
213840,0,0.592,0.436,5,-11.694,1,0.0578,0.755,0.0,0.712,0.657,124.063,4,3
45533,0,0.584,0.413,5,-14.486,1,0.482,0.717,0.0,0.31,0.637,142.075,3,2
232333,0,0.431,0.2,2,-10.87,1,0.0449,0.787,0.0,0.257,0.309,210.534,4,4
179684,0,0.623,0.681,2,-6.155,1,0.0407,0.0508,0.0,0.372,0.351,94.969,4,3
186624,0,0.46,0.452,7,-10.61,1,0.0306,0.0409,0.931,0.0758,0.476,87.671,4,3
204906,0,0.467,0.965,7,-1.564,1,0.119,0.0155,0.00155,0.116,0.174,164.961,4,4
324853,0,0.252,0.703,5,-8.396,0,0.0467,0.0358,0.0779,0.712,0.0689,176.088,3,2
233013,0,0.681,0.847,7,-2.462,1,0.0869,0.0306,0.0,0.0808,0.507,167.031,4,4
151263,0,0.574,0.754,0,-6.838,1,0.0497,0.797,0.0,0.98,0.95,98.005,4,3
174933,0,0.671,0.886,5,-4.79,1,0.0407,0.452,0.0,0.154,0.886,127.955,4,1
270440,0,0.837,0.698,9,-8.288,1,0.0558,0.565,4.63e-06,0.128,0.783,102.511,4,2
67746,0,0.41,0.234,1,-15.236,1,0.0421,0.798,0.00304,0.108,0.19,93.72,4,4
160041,0,0.46,0.981,2,-3.464,1,0.101,1.86e-06,0.342,0.352,0.35,92.491,4,1
63875,0,0.199,0.9,2,-14.243,0,0.117,0.301,0.989,0.441,0.0129,111.241,4,3
143773,0,0.684,0.399,11,-8.089,1,0.117,0.233,0.52,0.047,0.754,92.906,4,1
316440,0,0.146,0.00241,1,-40.843,0,0.0434,0.995,0.945,0.113,0.0973,166.462,3,1
331520,0,0.463,0.802,9,-7.804,0,0.0711,0.0887,0.0,0.949,0.451,129.643,4,4
255373,0,0.304,0.379,3,-8.484,1,0.029,0.912,0.025,0.112,0.189,125.203,4,3
162352,0,0.502,0.877,7,-2.847,1,0.0746,0.0129,0.0,0.244,0.696,170.123,4,1
307853,0,0.493,0.904,6,-2.554,1,0.0409,0.0956,0.0,0.0638,0.479,93.004,4,1
226782,0,0.421,0.91,10,-2.936,0,0.049,9.29e-06,0.00846,0.258,0.722,170.005,4,2
162897,0,0.647,0.876,10,-5.662,1,0.185,0.881,3.59e-05,0.26,0.949,151.925,4,1
242106,0,0.593,0.801,2,-5.562,1,0.0442,0.551,0.000183,0.0652,0.944,79.561,4,2
128042,0,0.355,0.0107,9,-29.526,0,0.0405,0.993,0.969,0.106,0.0983,75.623,3,3
204687,0,0.433,0.816,7,-5.507,1,0.0831,0.14,0.000145,0.557,0.234,131.287,4,2
304639,0,0.567,0.862,9,-1.304,1,0.0549,0.621,0.0,0.836,0.88,87.682,4,1
261213,0,0.582,0.335,8,-9.73,1,0.0258,0.889,0.0,0.109,0.496,93.052,4,4
230400,0,0.766,0.741,8,-3.077,1,0.172,0.362,1.15e-05,0.145,0.598,99.997,4,4
247384,0,0.562,0.811,2,-2.92,1,0.0524,0.00522,0.0,0.11,0.493,129.971,4,3
143375,1,0.782,0.51,4,-5.724,0,0.0419,0.143,0.0,0.115,0.118,99.993,4,1
268813,1,0.392,0.233,11,-11.012,0,0.0587,0.951,0.000322,0.106,0.494,176.569,3,4
110480,0,0.22,0.17,0,-13.487,1,0.0343,0.799,0.792,0.0792,0.0822,127.264,4,3
217853,0,0.477,0.459,5,-10.214,1,0.0261,0.715,0.000742,0.228,0.326,105.541,4,1
176567,0,0.388,0.224,3,-11.726,1,0.0347,0.849,0.941,0.162,0.139,123.311,4,2
170929,0,0.816,0.596,9,-11.15,1,0.451,0.76,0.891,0.348,0.756,116.022,4,1
167507,0,0.648,0.598,0,-6.751,0,0.0623,0.154,0.000132,0.106,0.431,76.025,4,3
423930,0,0.576,0.67,9,-8.38,1,0.0454,0.277,0.0,0.101,0.395,90.007,4,4
457021,0,0.642,0.639,8,-12.899,1,0.0553,0.186,0.905,0.0918,0.131,124.002,3,3
199533,0,0.369,0.5,9,-11.338,1,0.0422,0.0223,0.0,0.083,0.56,173.498,3,3
212571,1,0.622,0.993,1,-0.007,1,0.3,0.0022,0.0247,0.0688,0.724,139.898,4,2
309413,0,0.537,0.896,6,-6.963,0,0.0738,0.0299,0.849,0.103,0.07,190.078,4,2
258653,0,0.554,0.65,11,-4.514,0,0.0298,0.0923,0.0,0.212,0.219,120.014,4,3
312160,0,0.635,0.886,4,-5.007,0,0.156,0.104,0.00762,0.0824,0.134,140.015,4,4
278893,0,0.315,0.405,4,-14.468,0,0.0325,0.239,0.000667,0.784,0.215,111.411,4,3
168994,0,0.592,0.887,2,-5.176,0,0.032,0.00325,0.429,0.101,0.196,92.005,4,3
249706,0,0.647,0.962,0,-3.11,1,0.0357,0.159,2.53e-06,0.369,0.813,129.023,4,2
213733,0,0.531,0.599,1,-6.451,1,0.0272,0.236,0.0,0.342,0.236,127.964,4,2
215400,0,0.415,0.781,1,-6.947,1,0.0357,0.00401,0.0,0.126,0.261,142.966,4,4
60050,0,0.608,0.964,1,-1.595,1,0.0903,0.254,0.000758,0.217,0.69,156.489,4,2
239130,0,0.274,0.952,6,-5.073,0,0.109,0.00444,0.285,0.146,0.0537,138.012,4,3
332000,0,0.948,0.912,1,-11.146,1,0.209,0.00793,0.867,0.103,0.759,122.98,4,1
312751,0,0.494,0.874,8,-3.831,1,0.031,1.74e-05,0.0621,0.0873,0.485,124.064,4,4
189186,0,0.517,0.206,5,-12.233,1,0.0421,0.924,0.0,0.118,0.489,80.401,4,1
225680,0,0.463,0.496,9,-8.091,0,0.034,0.685,0.0,0.0937,0.32,147.843,3,2
171680,0,0.224,0.239,9,-11.429,1,0.0343,0.382,0.000619,0.0865,0.0605,127.645,3,3
161333,0,0.584,0.355,2,-9.782,1,0.0281,0.495,0.375,0.106,0.399,99.861,4,2
254888,0,0.377,0.564,6,-14.298,0,0.257,0.37,0.494,0.345,0.241,140.622,4,1
167293,0,0.651,0.455,4,-7.544,1,0.0371,0.477,0.00253,0.11,0.355,104.8,4,2
297146,0,0.58,0.627,11,-8.017,1,0.0316,0.05,1.68e-06,0.297,0.825,82.151,4,4
148973,0,0.546,0.878,3,-4.526,1,0.0377,0.677,0.0,0.127,0.964,159.105,4,1
186053,0,0.219,0.328,7,-14.255,0,0.0512,0.99,0.000306,0.517,0.186,164.482,5,1
308571,0,0.54,0.56,9,-8.176,1,0.381,0.0466,0.0,0.218,0.727,116.498,3,4
234133,0,0.191,0.536,8,-12.125,1,0.046,0.969,0.00339,0.14,0.608,77.224,4,3
592085,0,0.808,0.727,6,-8.291,0,0.0841,0.00619,0.784,0.198,0.303,122.982,4,3
170240,0,0.599,0.0854,9,-12.521,1,0.0414,0.978,7.99e-05,0.0858,0.323,111.954,4,1
245586,0,0.528,0.901,2,-5.521,1,0.0473,0.000307,0.304,0.0764,0.559,126.074,4,3
594533,0,0.361,0.111,0,-18.939,1,0.0404,0.913,0.000424,0.505,0.119,79.633,4,2
211213,0,0.403,0.876,3,-4.697,1,0.0695,0.0322,0.0,0.0842,0.183,172.886,3,1
154106,0,0.49,0.198,7,-13.405,1,0.0341,0.973,0.0212,0.125,0.636,106.71,4,2
286813,0,0.775,0.854,6,-8.555,1,0.0919,0.0677,0.936,0.0824,0.677,142.077,4,1
225798,0,0.694,0.611,0,-7.158,1,0.0355,0.574,0.0,0.11,0.62,114.917,4,3
227478,1,0.904,0.723,11,-5.224,0,0.26,0.0631,0.0,0.185,0.835,145.013,4,1
203279,0,0.428,0.0985,11,-25.133,0,0.0446,0.974,0.949,0.119,0.153,70.003,5,3
170742,1,0.514,0.923,7,-4.502,1,0.192,0.0109,0.000189,0.196,0.182,174.817,4,1
235202,0,0.525,0.754,8,-7.161,1,0.0489,0.0028,0.000159,0.391,0.378,149.884,4,3
238555,0,0.34,0.994,11,-1.281,0,0.149,0.00105,0.0,0.501,0.3,199.995,4,3
123125,1,0.713,0.244,6,-15.639,0,0.101,0.767,0.00435,0.101,0.199,119.993,4,4
158213,0,0.762,0.419,5,-9.312,0,0.0653,0.744,0.0,0.144,0.765,119.964,4,2
365134,0,0.356,0.555,1,-5.658,1,0.0311,0.237,0.0,0.107,0.0759,78.104,4,3
225360,0,0.628,0.274,7,-18.713,1,0.0385,0.627,1.09e-05,0.123,0.447,95.881,4,2
185879,0,0.52,0.373,9,-9.409,1,0.0276,0.754,0.0,0.085,0.312,79.958,4,3
285051,0,0.682,0.97,2,-5.332,1,0.0459,0.00591,0.171,0.0448,0.959,137.954,4,4
287506,0,0.505,0.525,11,-8.732,0,0.0369,0.623,1.09e-05,0.135,0.745,179.874,3,2
239146,0,0.703,0.844,11,-1.981,0,0.0811,0.0346,0.0,0.145,0.645,184.029,4,1
398532,0,0.81,0.361,9,-15.936,0,0.0942,0.00718,0.837,0.0894,0.342,120.006,4,1
222746,0,0.432,0.962,2,-6.19,0,0.087,0.000564,0.00451,0.354,0.231,146.031,4,4
170853,0,0.541,0.854,1,-5.237,1,0.0454,0.00186,7.31e-06,0.371,0.899,158.073,4,2
218472,0,0.403,0.237,7,-10.001,1,0.0391,0.906,0.0,0.111,0.163,144.174,4,4
293268,0,0.27,0.612,10,-6.101,1,0.0336,0.174,0.205,0.119,0.116,160.417,4,4
257516,0,0.733,0.526,8,-7.389,0,0.0354,0.0209,0.0,0.0748,0.785,157.439,4,3
174636,0,0.639,0.559,1,-6.749,1,0.104,0.278,0.0,0.0659,0.264,131.734,3,1
130916,0,0.728,0.378,7,-11.667,1,0.496,0.861,3.69e-06,0.116,0.802,115.218,4,1
146280,0,0.407,0.228,2,-16.722,1,0.0385,0.756,0.0146,0.407,0.527,77.809,4,2
190258,0,0.845,0.849,0,-4.944,1,0.166,0.0497,0.0,0.063,0.928,136.021,4,2
457080,0,0.684,0.645,6,-12.062,1,0.0462,0.0144,0.875,0.105,0.18,123.015,4,3
109388,0,0.365,0.218,0,-19.379,0,0.0383,0.761,0.799,0.118,0.0572,80.911,5,2
139640,0,0.625,0.358,1,-13.199,1,0.0342,0.749,0.0,0.0593,0.871,135.797,4,4
208760,0,0.49,0.276,9,-10.045,1,0.0344,0.886,0.924,0.108,0.109,139.994,4,3
168280,0,0.429,0.981,5,-3.249,0,0.0929,0.000176,1.32e-05,0.337,0.211,91.95,4,2
193200,0,0.399,0.485,4,-12.516,1,0.0336,0.155,9.41e-05,0.112,0.376,86.074,4,3
329851,0,0.464,0.481,0,-6.391,0,0.033,0.787,1.09e-06,0.127,0.263,199.765,4,4
265693,0,0.208,0.424,9,-10.021,0,0.0336,0.781,0.00931,0.153,0.284,107.697,4,1
221026,0,0.478,0.49,5,-7.598,1,0.0342,0.559,0.0,0.12,0.241,123.876,4,2
178400,0,0.194,0.288,5,-10.647,1,0.0359,0.892,1.84e-06,0.336,0.143,66.13,4,1
249730,0,0.595,0.688,2,-6.391,1,0.0386,0.516,0.0,0.0842,0.866,91.979,4,4
248333,0,0.517,0.24,0,-17.016,1,0.0326,0.0957,1.14e-05,0.0656,0.264,142.306,4,2
185991,0,0.685,0.43,4,-9.586,1,0.0324,0.723,3.04e-06,0.135,0.482,107.042,4,4
148680,0,0.778,0.66,6,-8.054,0,0.0482,0.125,0.0,0.0316,0.945,91.971,4,1
214087,0,0.252,0.217,1,-10.745,0,0.0304,0.883,0.0,0.121,0.163,69.779,5,3
223640,0,0.562,0.546,0,-6.459,1,0.0294,0.322,0.0,0.114,0.234,139.018,4,1
270510,0,0.323,0.558,5,-5.292,0,0.337,0.459,2.81e-06,0.676,0.199,73.552,4,4
192783,0,0.678,0.772,11,-7.005,1,0.165,0.577,0.0,0.113,0.507,100.302,4,2
205293,0,0.265,0.79,7,-3.702,1,0.0366,0.00699,0.0,0.0523,0.248,136.075,4,1
176053,0,0.235,0.403,0,-9.374,1,0.0296,0.86,0.848,0.096,0.169,91.969,4,3
247862,0,0.567,0.546,4,-8.316,1,0.0405,0.301,1.69e-06,0.129,0.401,113.806,4,4
205520,0,0.875,0.684,0,-6.257,1,0.0607,0.0284,3.55e-05,0.206,0.926,115.031,4,2
243826,0,0.623,0.633,9,-8.212,1,0.0304,0.336,4.6e-05,0.147,0.895,121.119,4,4
146483,0,0.71,0.83,0,-7.208,1,0.03,0.0518,0.00523,0.353,0.936,129.02,4,4
124840,0,0.631,0.502,5,-10.195,1,0.242,0.835,3.75e-05,0.155,0.776,156.183,4,3
88506,0,0.419,0.213,9,-23.095,1,0.0357,0.961,0.899,0.237,0.36,97.708,3,1
281250,0,0.864,0.835,11,-5.293,0,0.179,0.00318,7.29e-06,0.0255,0.721,128.019,4,1
269400,0,0.724,0.789,1,-4.813,1,0.0302,0.0441,0.0,0.0612,0.945,124.013,4,1
246333,0,0.679,0.766,9,-4.993,1,0.0291,0.32,0.015,0.111,0.679,116.269,4,1
367381,0,0.788,0.654,8,-8.837,1,0.0711,0.0306,0.864,0.0957,0.388,117.027,4,1
259986,0,0.786,0.646,7,-7.074,1,0.0557,0.000355,0.646,0.108,0.42,132.997,4,1
133226,1,0.587,0.873,2,-4.395,1,0.0693,0.11,0.00339,0.236,0.52,169.971,4,4
220093,0,0.448,0.997,2,-4.471,1,0.164,3.89e-05,0.00536,0.96,0.337,143.986,4,1
224746,0,0.469,0.554,9,-5.471,1,0.067,0.848,0.0,0.7,0.509,111.342,4,2
277093,0,0.633,0.782,7,-7.197,0,0.0326,0.515,0.0012,0.121,0.68,105.002,4,2
181311,0,0.622,0.221,9,-14.335,1,0.0583,0.901,0.0,0.107,0.297,131.827,4,4
239253,0,0.586,0.894,5,-5.578,1,0.0789,0.684,1.08e-05,0.154,0.7,190.007,4,3
217391,0,0.614,0.989,1,-4.724,1,0.194,0.0132,0.0176,0.112,0.0921,103.485,3,3
187888,0,0.576,0.679,0,-7.237,1,0.034,0.0311,0.0,0.323,0.213,121.005,4,4
211720,0,0.329,0.139,5,-11.934,1,0.0407,0.949,0.0,0.117,0.183,169.608,5,1
236600,0,0.726,0.831,1,-6.094,0,0.0297,0.00636,0.000387,0.0467,0.811,120.39,4,1
201400,0,0.518,0.948,6,-5.579,0,0.0676,0.00512,0.0996,0.228,0.548,103.025,4,1
141000,0,0.817,0.42,2,-8.95,1,0.0531,0.642,0.0,0.107,0.979,139.994,4,3
123056,0,0.58,0.56,5,-8.999,0,0.0377,0.379,0.924,0.418,0.336,156.65,3,2
190189,0,0.619,0.503,10,-12.203,0,0.143,0.706,0.0,0.108,0.366,109.757,1,3
279916,0,0.586,0.396,10,-9.953,1,0.0319,0.896,0.543,0.0992,0.16,142.591,3,3
168387,0,0.598,0.526,10,-8.659,0,0.0415,0.129,0.0,0.14,0.529,123.935,4,4
184786,0,0.535,0.225,6,-13.865,1,0.0301,0.869,1.57e-06,0.0988,0.338,107.384,4,4
177866,0,0.55,0.424,7,-7.525,0,0.0427,0.871,0.143,0.133,0.709,123.215,4,1
189084,0,0.922,0.432,1,-8.503,1,0.42,0.161,0.0,0.0541,0.809,132.112,4,3
170186,0,0.584,0.356,0,-8.693,1,0.0363,0.942,0.00129,0.177,0.733,120.172,4,2
168906,1,0.945,0.582,11,-8.357,0,0.0719,0.114,0.0,0.103,0.907,108.025,4,1
356554,0,0.743,0.715,2,-13.542,1,0.0466,0.0516,0.928,0.125,0.14,131.986,4,1
243706,0,0.545,0.509,5,-17.214,0,0.0517,0.384,8.86e-06,0.131,0.963,153.721,4,3
196933,0,0.543,0.967,10,-5.142,0,0.0751,0.000286,0.0755,0.363,0.605,130.049,4,2
151321,0,0.538,0.404,7,-10.752,0,0.0375,0.721,0.415,0.139,0.117,155.768,4,3
146200,1,0.567,0.805,10,-11.717,0,0.0549,0.0001,0.0,0.351,0.463,108.019,4,1
126642,1,0.464,0.244,2,-14.386,0,0.0433,0.754,0.000186,0.165,0.343,92.472,4,4
199838,0,0.731,0.746,10,-6.859,0,0.0707,0.00528,0.000334,0.0852,0.788,123.954,4,4
418533,0,0.666,0.811,1,-12.144,1,0.0583,0.0252,0.905,0.085,0.867,121.892,4,1
101213,0,0.897,0.688,2,-8.198,1,0.198,0.125,0.0,0.324,0.963,120.034,4,2
158324,0,0.495,0.333,4,-10.109,0,0.0288,0.737,0.0,0.112,0.37,99.757,4,1
270413,0,0.583,0.782,7,-6.748,0,0.0291,0.001,0.0397,0.325,0.307,98.022,4,3
188413,0,0.501,0.963,7,-5.459,1,0.0973,0.000648,0.284,0.0993,0.0751,181.955,3,3
254195,0,0.472,0.886,0,-6.871,1,0.13,0.358,2.74e-05,0.379,0.677,119.903,4,2
224614,1,0.659,0.845,9,-4.334,0,0.174,0.37,0.0,0.197,0.731,170.185,4,3
214828,0,0.618,0.641,5,-7.928,0,0.0539,0.0912,0.277,0.172,0.0554,113.001,4,3
341599,0,0.425,0.999,7,-5.566,1,0.0863,0.000189,0.587,0.399,0.553,169.988,4,1
170626,0,0.541,0.477,0,-7.673,1,0.0281,0.901,0.014,0.142,0.591,104.636,4,2
403405,0,0.432,0.553,2,-6.08,1,0.0556,0.505,0.0,0.207,0.285,145.7,4,4
245735,0,0.612,0.938,6,-4.972,1,0.141,0.0195,0.0,0.293,0.526,136.041,4,1
187200,0,0.133,0.0353,0,-31.636,1,0.044,0.861,0.572,0.11,0.0356,143.332,5,4
166799,1,0.601,0.726,1,-7.181,1,0.0733,0.144,2.87e-06,0.127,0.397,140.205,4,3
315560,0,0.637,0.601,7,-9.175,0,0.0267,0.378,0.000121,0.416,0.631,97.693,4,3
296147,0,0.811,0.518,2,-10.587,1,0.0636,0.00685,0.831,0.0984,0.83,125.023,4,2
66089,0,0.887,0.421,7,-11.33,1,0.482,0.378,0.0,0.306,0.844,123.976,4,1
228306,0,0.288,0.988,11,-1.374,0,0.0998,7.19e-05,0.606,0.0785,0.205,106.644,4,2
286285,0,0.496,0.951,8,-7.113,1,0.127,0.000222,7.05e-06,0.446,0.174,140.076,4,3
131973,0,0.693,0.338,0,-6.372,1,0.0345,0.752,0.0,0.355,0.583,79.443,4,1
158486,0,0.753,0.652,11,-5.877,1,0.0594,0.133,0.0,0.0764,0.55,136.138,4,1
93134,1,0.717,0.289,2,-9.113,1,0.0452,0.297,0.286,0.0945,0.171,67.037,4,3
333480,0,0.383,0.358,3,-7.923,1,0.03,0.205,7.23e-05,0.301,0.0989,128.688,4,3
191739,0,0.448,0.99,7,-5.93,0,0.0711,0.0255,0.725,0.233,0.0341,138.002,4,2
224785,0,0.75,0.563,9,-9.883,0,0.0977,0.049,0.0437,0.358,0.427,139.991,4,4
266373,0,0.423,0.301,0,-11.091,1,0.263,0.928,4.89e-06,0.212,0.389,72.184,3,3
185783,0,0.78,0.417,8,-3.343,0,0.0782,0.127,0.872,0.12,0.759,83.088,4,3
125826,0,0.553,0.738,0,-7.963,1,0.0457,0.213,0.0,0.339,0.759,138.602,4,4
196520,0,0.794,0.24,1,-13.289,1,0.0576,0.782,0.0866,0.125,0.191,120.029,4,4
165904,1,0.499,0.96,6,-4.589,0,0.0718,0.0002,0.00104,0.0934,0.731,154.104,4,2
384774,0,0.619,0.852,5,-8.076,1,0.0395,8.03e-05,0.822,0.0997,0.0481,123.011,4,3
188936,0,0.79,0.73,0,-4.98,1,0.0926,0.0586,0.0,0.0878,0.513,93.985,4,1
316091,0,0.543,0.97,9,-6.097,0,0.0386,0.00195,0.833,0.102,0.126,122.981,4,1
215334,0,0.576,0.783,2,-10.575,1,0.0367,0.00292,0.843,0.0774,0.407,122.018,4,2
59399,1,0.237,0.995,4,-2.459,1,0.202,0.000391,0.0,0.216,0.437,96.926,4,2
175266,0,0.663,0.94,0,-7.174,1,0.0533,0.0821,0.00364,0.125,0.658,120.799,4,2
320435,0,0.421,0.999,4,-5.51,1,0.106,2.91e-05,0.167,0.0877,0.0271,114.076,4,3
191034,0,0.513,0.97,1,-2.62,1,0.0673,0.00162,0.00305,0.0526,0.599,174.058,4,1
161626,1,0.486,0.986,1,-4.71,1,0.0818,0.000662,0.048,0.29,0.501,180.085,4,4
252506,0,0.598,0.92,9,-7.524,1,0.0807,0.0199,1.66e-05,0.202,0.641,132.849,4,3
275013,0,0.409,0.859,10,-4.098,0,0.0367,0.000123,0.0,0.369,0.473,154.023,4,4
256720,0,0.581,0.853,0,-5.895,0,0.0358,0.352,1.11e-05,0.125,0.492,107.037,4,1
431400,0,0.329,0.582,11,-5.489,1,0.0503,4.98e-05,0.805,0.0893,0.0872,124.931,4,2
225546,0,0.654,0.92,7,-2.734,1,0.041,0.0039,0.0,0.0583,0.578,129.818,4,2
302333,0,0.269,0.936,3,-7.757,0,0.094,1.39e-05,0.000599,0.178,0.223,136.057,4,2
145375,0,0.582,0.73,6,-7.22,0,0.421,0.115,0.0,0.123,0.441,175.073,4,3
278640,0,0.702,0.326,1,-6.638,1,0.0272,0.705,0.0,0.168,0.628,79.904,4,4
184560,0,0.619,0.585,2,-11.715,1,0.106,0.00463,0.882,0.35,0.642,167.942,4,1
221666,0,0.542,0.935,9,-6.574,1,0.0457,0.206,1.4e-06,0.295,0.537,131.008,4,2
375400,0,0.149,0.988,0,-3.231,0,0.138,6.99e-06,0.776,0.153,0.0654,100.605,3,1
189974,0,0.355,0.215,0,-20.671,1,0.0456,0.995,0.886,0.0816,0.0754,174.731,4,2
150613,0,0.65,0.282,11,-14.003,1,0.123,0.785,0.00106,0.081,0.641,81.223,4,1
138800,0,0.818,0.572,0,-5.376,1,0.143,0.0164,0.0,0.296,0.414,136.018,4,1
250333,0,0.453,0.961,0,-4.185,1,0.122,3.32e-05,0.634,0.0737,0.184,114.909,4,2
281333,0,0.168,0.408,4,-11.23,0,0.0339,0.0149,0.897,0.125,0.128,140.704,4,3
94440,0,0.701,0.63,2,-6.164,1,0.0529,0.217,0.000178,0.246,0.822,137.031,4,1
307014,0,0.71,0.625,6,-9.008,0,0.0295,0.029,1.1e-05,0.108,0.784,140.994,4,1
248732,0,0.706,0.765,8,-7.184,0,0.0333,0.209,0.0,0.097,0.81,130.014,4,3
136093,1,0.612,0.659,6,-6.995,0,0.406,0.0137,0.0,0.417,0.393,99.137,4,4
323573,0,0.302,0.0288,0,-26.078,1,0.0491,0.956,0.805,0.101,0.069,119.592,4,3
194160,0,0.849,0.941,8,-6.448,1,0.223,0.0269,0.00717,0.0596,0.765,134.479,4,4
174306,0,0.38,0.967,2,-3.921,0,0.0807,2.9e-05,0.372,0.3,0.526,163.85,4,2
346835,1,0.261,0.83,1,-12.776,0,0.0656,1.55e-06,0.583,0.131,0.485,134.114,4,1
